Block_paper,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,TrialNumber_total,Blocks_Control1.thisRepN,Blocks_Control1.thisTrialN,Blocks_Control1.thisN,Blocks_Control1.thisIndex,trials_Control1.thisRepN,trials_Control1.thisTrialN,trials_Control1.thisN,trials_Control1.thisIndex,Blocks_TMTA1.thisRepN,Blocks_TMTA1.thisTrialN,Blocks_TMTA1.thisN,Blocks_TMTA1.thisIndex,trials_TMTA1.thisRepN,trials_TMTA1.thisTrialN,trials_TMTA1.thisN,trials_TMTA1.thisIndex,Blocks_Control2.thisRepN,Blocks_Control2.thisTrialN,Blocks_Control2.thisN,Blocks_Control2.thisIndex,trials_Control2.thisRepN,trials_Control2.thisTrialN,trials_Control2.thisN,trials_Control2.thisIndex,Blocks_TMTB1.thisRepN,Blocks_TMTB1.thisTrialN,Blocks_TMTB1.thisN,Blocks_TMTB1.thisIndex,trials_TMTB1.thisRepN,trials_TMTB1.thisTrialN,trials_TMTB1.thisN,trials_TMTB1.thisIndex,Blocks_Control3.thisRepN,Blocks_Control3.thisTrialN,Blocks_Control3.thisN,Blocks_Control3.thisIndex,trials_Control3.thisRepN,trials_Control3.thisTrialN,trials_Control3.thisN,trials_Control3.thisIndex,Blocks_TMTA2.thisRepN,Blocks_TMTA2.thisTrialN,Blocks_TMTA2.thisN,Blocks_TMTA2.thisIndex,trials_TMTA2.thisRepN,trials_TMTA2.thisTrialN,trials_TMTA2.thisN,trials_TMTA2.thisIndex,Blocks_Control4.thisRepN,Blocks_Control4.thisTrialN,Blocks_Control4.thisN,Blocks_Control4.thisIndex,trials_Control4.thisRepN,trials_Control4.thisTrialN,trials_Control4.thisN,trials_Control4.thisIndex,Blocks_TMTB2.thisRepN,Blocks_TMTB2.thisTrialN,Blocks_TMTB2.thisN,Blocks_TMTB2.thisIndex,trials_TMTB2.thisRepN,trials_TMTB2.thisTrialN,trials_TMTB2.thisN,trials_TMTB2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,text_2.started,text_2.stopped,Attempts,First_attempt,ResponseClock,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,Info2.started,Info2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
A4,494:520,22,['3'],3,Images/TMTstop-A_1_4linestimulus19.png,Images/TMTstop-A_1_4greenlinestimulus19.png,Images/TMTstop-A_1_4redlinestimulus19.png,TMT_A,A4,97,None,2.0,497,,,,,,,,,0,3,3,3,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,93.0171827999875,132.82488100003684,None,['3'],1,[0.8367999999900348],132.82488100003684,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
A4,494:520,23,['1'],1,Images/TMTstop-A_1_4linestimulus20.png,Images/TMTstop-A_1_4greenlinestimulus20.png,Images/TMTstop-A_1_4redlinestimulus20.png,TMT_A,A4,98,None,2.0,498,,,,,,,,,0,3,3,3,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,93.37530670000706,133.71634210000047,None,['1'],1,[0.30605189997004345],133.71634210000047,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
A4,494:520,24,['2'],2,Images/TMTstop-A_1_4linestimulus21.png,Images/TMTstop-A_1_4greenlinestimulus21.png,Images/TMTstop-A_1_4redlinestimulus21.png,TMT_A,A4,99,None,2.0,499,,,,,,,,,0,3,3,3,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,93.72110010002507,134.0916127000237,None,['2'],1,[0.28697890002513304],134.0916127000237,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
A4,494:520,25,['3'],3,Images/TMTstop-A_1_4linestimulus22.png,Images/TMTstop-A_1_4greenlinestimulus22.png,Images/TMTstop-A_1_4redlinestimulus22.png,TMT_A,A4,100,None,2.0,500,,,,,,,,,0,3,3,3,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,94.04522840003483,134.43692880001618,None,['3'],1,[0.26169109996408224],134.43692880001618,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
A4,494:520,None,None,None,Images/TMTstop-A_1_4linestimulus23.png,Images/TMTstop-A_1_4greenlinestimulus23.png,Images/TMTstop-A_1_4redlinestimulus23.png,TMT_A,A4,Feedback_last,None,2.0,Feedback_last,,,,,,,,,0,3,3,3,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,134.7615943000419,None,None,1,,134.7615943000419,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,1,['3'],3,Images/TMTstop-control_1_5.png,Images/TMTstop-control_1_5.png,Images/TMTstop-control_1_5.png,TMT_Control,C5,101,3.0,3.0,101,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,153.44521199999144,193.01583570003277,None,"['1', '2', '3']",1,"[0.8532838000101037, 0.9649756000144407, 1.0764248999767005]",193.01583570003277,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,2,['2'],2,Images/TMTstop-control_1_5.png,Images/TMTstop-control_1_5firstgreen.png,Images/TMTstop-control_1_5firstred.png,TMT_Control,C5,102,None,3.0,102,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,153.63318439997965,194.15421350003453,None,"['1', '2']",1,"[0.08548229996813461, 0.11081559996819124]",194.15421350003453,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,3,['1'],1,Images/TMTstop-control_1_5linestimulus0.png,Images/TMTstop-control_1_5greenlinestimulus0.png,Images/TMTstop-control_1_5redlinestimulus0.png,TMT_Control,C5,103,None,3.0,103,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,153.89102280000225,194.34892200003378,None,"['3', '1']",1,"[0.021870600001420826, 0.16743449994828552]",194.34892200003378,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,4,['3'],3,Images/TMTstop-control_1_5linestimulus1.png,Images/TMTstop-control_1_5greenlinestimulus1.png,Images/TMTstop-control_1_5redlinestimulus1.png,TMT_Control,C5,104,None,3.0,104,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,154.04115340003045,194.5986031999928,None,"['2', '3']",1,"[-0.04306269995868206, 0.06990440003573895]",194.5986031999928,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,5,['1'],1,Images/TMTstop-control_1_5linestimulus2.png,Images/TMTstop-control_1_5greenlinestimulus2.png,Images/TMTstop-control_1_5redlinestimulus2.png,TMT_Control,C5,105,None,3.0,105,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,154.17417970002862,194.74921290000202,None,['1'],1,[0.07858199998736382],194.74921290000202,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,6,['2'],2,Images/TMTstop-control_1_5linestimulus3.png,Images/TMTstop-control_1_5greenlinestimulus3.png,Images/TMTstop-control_1_5redlinestimulus3.png,TMT_Control,C5,106,None,3.0,106,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,154.2240213000332,194.88263960002223,None,['2'],1,[-0.03183990000979975],194.88263960002223,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,7,['3'],3,Images/TMTstop-control_1_5linestimulus4.png,Images/TMTstop-control_1_5greenlinestimulus4.png,Images/TMTstop-control_1_5redlinestimulus4.png,TMT_Control,C5,107,None,3.0,107,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,154.31520050001564,194.9372661000234,None,['3'],1,[0.036182899959385395],194.9372661000234,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,8,['2'],2,Images/TMTstop-control_1_5linestimulus4.png,Images/TMTstop-control_1_5greenlinestimulus5.png,Images/TMTstop-control_1_5redlinestimulus5.png,TMT_Control,C5,108,None,3.0,108,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,154.53615280002123,195.02748869999778,None,"['1', '2']",1,"[0.1105595999979414, 0.13937190000433475]",195.02748869999778,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,9,['1'],1,Images/TMTstop-control_1_5linestimulus6.png,Images/TMTstop-control_1_5greenlinestimulus6.png,Images/TMTstop-control_1_5redlinestimulus6.png,TMT_Control,C5,109,None,3.0,109,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,154.92824490001658,195.2442194999894,None,"['3', '1']",1,"[0.05133909999858588, 0.33023590000811964]",195.2442194999894,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,10,['2'],2,Images/TMTstop-control_1_5linestimulus7.png,Images/TMTstop-control_1_5greenlinestimulus7.png,Images/TMTstop-control_1_5redlinestimulus7.png,TMT_Control,C5,110,None,3.0,110,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,155.17918600002304,195.63727210002253,None,['2'],1,[0.1965461999643594],195.63727210002253,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,11,['1'],1,Images/TMTstop-control_1_5linestimulus8.png,Images/TMTstop-control_1_5greenlinestimulus8.png,Images/TMTstop-control_1_5redlinestimulus8.png,TMT_Control,C5,111,None,3.0,111,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,155.2871844000183,195.89530600002035,None,"['3', '1']",1,"[-0.03602560004219413, 0.020664799958467484]",195.89530600002035,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,12,['3'],3,Images/TMTstop-control_1_5linestimulus9.png,Images/TMTstop-control_1_5greenlinestimulus9.png,Images/TMTstop-control_1_5redlinestimulus9.png,TMT_Control,C5,112,None,3.0,112,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,155.39519650000148,196.00208420003764,None,['3'],1,[0.048569400038104504],196.00208420003764,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,13,['2'],2,Images/TMTstop-control_1_5linestimulus10.png,Images/TMTstop-control_1_5greenlinestimulus10.png,Images/TMTstop-control_1_5redlinestimulus10.png,TMT_Control,C5,113,None,3.0,113,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,155.66025260003516,196.11043540004175,None,"['1', '2']",1,"[0.10141649999422953, 0.15656420000595972]",196.11043540004175,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,14,['3'],3,Images/TMTstop-control_1_5linestimulus11.png,Images/TMTstop-control_1_5greenlinestimulus11.png,Images/TMTstop-control_1_5redlinestimulus11.png,TMT_Control,C5,114,None,3.0,114,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,155.7321809999994,196.37373180000577,None,['3'],1,[0.0017465000273659825],196.37373180000577,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,15,['1'],1,Images/TMTstop-control_1_5linestimulus12.png,Images/TMTstop-control_1_5greenlinestimulus12.png,Images/TMTstop-control_1_5redlinestimulus12.png,TMT_Control,C5,115,None,3.0,115,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,155.90618069999618,196.44737180002267,None,['1'],1,[0.1040184999583289],196.44737180002267,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,16,['2'],2,Images/TMTstop-control_1_5linestimulus13.png,Images/TMTstop-control_1_5greenlinestimulus13.png,Images/TMTstop-control_1_5redlinestimulus13.png,TMT_Control,C5,116,None,3.0,116,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,155.95617090002634,196.6141472000163,None,['2'],1,[-0.015482400020118803],196.6141472000163,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,17,['3'],3,Images/TMTstop-control_1_5linestimulus14.png,Images/TMTstop-control_1_5greenlinestimulus14.png,Images/TMTstop-control_1_5redlinestimulus14.png,TMT_Control,C5,117,None,3.0,117,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,156.07216460001655,196.66377330000978,None,['3'],1,[0.05500799999572337],196.66377330000978,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,18,['1'],1,Images/TMTstop-control_1_5linestimulus15.png,Images/TMTstop-control_1_5greenlinestimulus15.png,Images/TMTstop-control_1_5redlinestimulus15.png,TMT_Control,C5,118,None,3.0,118,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,156.23904570000013,196.78057220001938,None,['1'],1,[0.10716289997799322],196.78057220001938,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,19,['2'],2,Images/TMTstop-control_1_5linestimulus16.png,Images/TMTstop-control_1_5greenlinestimulus16.png,Images/TMTstop-control_1_5redlinestimulus16.png,TMT_Control,C5,119,None,3.0,119,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,156.29619369999273,196.9544357000268,None,['2'],1,[-0.015414500026963651],196.9544357000268,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,20,['1'],1,Images/TMTstop-control_1_5linestimulus17.png,Images/TMTstop-control_1_5greenlinestimulus17.png,Images/TMTstop-control_1_5redlinestimulus17.png,TMT_Control,C5,120,None,3.0,120,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,156.57717669999693,197.00424889998976,None,"['3', '1']",1,"[0.04052310000406578, 0.210331300040707]",197.00424889998976,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,21,['2'],2,Images/TMTstop-control_1_5linestimulus18.png,Images/TMTstop-control_1_5greenlinestimulus18.png,Images/TMTstop-control_1_5redlinestimulus18.png,TMT_Control,C5,121,None,3.0,121,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,156.65114650002215,197.29293170000892,None,['2'],1,[0.003474100027233362],197.29293170000892,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,22,['1'],1,Images/TMTstop-control_1_5linestimulus19.png,Images/TMTstop-control_1_5greenlinestimulus19.png,Images/TMTstop-control_1_5redlinestimulus19.png,TMT_Control,C5,122,None,3.0,122,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,156.9480144000263,197.3666913000052,None,"['3', '1']",1,"[0.03815719997510314, 0.20634119998430833]",197.3666913000052,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,23,['3'],3,Images/TMTstop-control_1_5linestimulus20.png,Images/TMTstop-control_1_5greenlinestimulus20.png,Images/TMTstop-control_1_5redlinestimulus20.png,TMT_Control,C5,123,None,3.0,123,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,157.09817770001246,197.6567786000087,None,"['2', '3']",1,"[-0.04838589997962117, 0.08922870003152639]",197.6567786000087,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,24,['1'],1,Images/TMTstop-control_1_5linestimulus21.png,Images/TMTstop-control_1_5greenlinestimulus21.png,Images/TMTstop-control_1_5redlinestimulus21.png,TMT_Control,C5,124,None,3.0,124,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,157.26518059999216,197.80701180000324,None,['1'],1,[0.11385930003598332],197.80701180000324,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,25,['3'],3,Images/TMTstop-control_1_5linestimulus22.png,Images/TMTstop-control_1_5greenlinestimulus22.png,Images/TMTstop-control_1_5redlinestimulus22.png,TMT_Control,C5,125,None,3.0,125,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,157.44016470003407,197.97376950003672,None,"['2', '3']",1,"[-0.02383600000757724, 0.10581160004949197]",197.97376950003672,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C5,104:130,None,None,None,Images/TMTstop-control_1_5linestimulus23.png,Images/TMTstop-control_1_5greenlinestimulus23.png,Images/TMTstop-control_1_5redlinestimulus23.png,TMT_Control,C5,Feedback_last,None,3.0,Feedback_last,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,198.13868189998902,None,"['1', '2']",0,"[0.0981259000254795, 0.12523210002109408]",198.13868189998902,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C6,130:156,1,['3'],3,Images/TMTstop-control_1_6.png,Images/TMTstop-control_1_6.png,Images/TMTstop-control_1_6.png,TMT_Control,C6,126,None,3.0,126,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,162.44317630003206,202.5409918000223,None,"['1', '2', '3']",1,"[0.36177740001585335, 0.45797810005024076, 0.5296151000075042]",202.5409918000223,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C6,130:156,2,['2'],2,Images/TMTstop-control_1_6.png,Images/TMTstop-control_1_6firstgreen.png,Images/TMTstop-control_1_6firstred.png,TMT_Control,C6,127,None,3.0,127,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,162.7582024000003,203.15725829999428,None,"['1', '2']",1,"[0.2033804000238888, 0.20608849998097867]",203.15725829999428,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C6,130:156,3,['1'],1,Images/TMTstop-control_1_6linestimulus0.png,Images/TMTstop-control_1_6greenlinestimulus0.png,Images/TMTstop-control_1_6redlinestimulus0.png,TMT_Control,C6,128,None,3.0,128,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,163.33315379999112,203.4668874000199,None,"['3', '1']",1,"[0.09424040000885725, 0.48894840001594275]",203.4668874000199,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C6,130:156,4,['2'],2,Images/TMTstop-control_1_6linestimulus1.png,Images/TMTstop-control_1_6greenlinestimulus1.png,Images/TMTstop-control_1_6redlinestimulus1.png,TMT_Control,C6,129,None,3.0,129,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,163.38314839999657,204.04108260001522,None,['2'],1,[-0.03920470003504306],204.04108260001522,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C6,130:156,5,['3'],3,Images/TMTstop-control_1_6linestimulus2.png,Images/TMTstop-control_1_6greenlinestimulus2.png,Images/TMTstop-control_1_6redlinestimulus2.png,TMT_Control,C6,130,None,3.0,130,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,163.4831744999974,204.09170490002725,None,['3'],1,[0.047422500036191195],204.09170490002725,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C6,130:156,6,['2'],2,Images/TMTstop-control_1_6linestimulus3.png,Images/TMTstop-control_1_6greenlinestimulus3.png,Images/TMTstop-control_1_6redlinestimulus3.png,TMT_Control,C6,131,None,3.0,131,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,163.7001790999784,204.19176930002868,None,"['1', '2']",1,"[0.10602249996736646, 0.15037069999380037]",204.19176930002868,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C6,130:156,7,['1'],1,Images/TMTstop-control_1_6linestimulus4.png,Images/TMTstop-control_1_6greenlinestimulus4.png,Images/TMTstop-control_1_6redlinestimulus4.png,TMT_Control,C6,132,None,3.0,132,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,163.96306789998198,204.40859190002084,None,"['3', '1']",1,"[0.042690299975220114, 0.19110850000288337]",204.40859190002084,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C6,130:156,8,['3'],3,Images/TMTstop-control_1_6linestimulus4.png,Images/TMTstop-control_1_6greenlinestimulus5.png,Images/TMTstop-control_1_6redlinestimulus5.png,TMT_Control,C6,133,None,3.0,133,,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,164.11409709998406,204.671856400033,None,"['2', '3']",1,"[-0.025846199947409332, 0.08705480000935495]",204.671856400033,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C6,130:156,9,['2'],2,Images/TMTstop-control_1_6linestimulus6.png,Images/TMTstop-control_1_6greenlinestimulus6.png,Images/TMTstop-control_1_6redlinestimulus6.png,TMT_Control,C6,134,None,3.0,134,,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,164.31402059999527,204.82152290001977,None,"['1', '2']",1,"[0.09334999998100102, 0.13062060001539066]",204.82152290001977,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C6,130:156,10,['1'],1,Images/TMTstop-control_1_6linestimulus7.png,Images/TMTstop-control_1_6greenlinestimulus7.png,Images/TMTstop-control_1_6redlinestimulus7.png,TMT_Control,C6,135,None,3.0,135,,,,,,,,,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,164.91315500001656,205.02889180002967,None,"['3', '1', '2', '3', '1']",1,"[0.031056199979502708, 0.20187269995221868, 0.21522439998807386, 0.3591855999547988, 0.5109000999946147]",205.02889180002967,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C6,130:156,11,['2'],2,Images/TMTstop-control_1_6linestimulus8.png,Images/TMTstop-control_1_6greenlinestimulus8.png,Images/TMTstop-control_1_6redlinestimulus8.png,TMT_Control,C6,136,None,3.0,136,,,,,,,,,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,164.9640931999893,205.62277230003383,None,['2'],1,[-0.03363349998835474],205.62277230003383,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C6,130:156,12,['3'],3,Images/TMTstop-control_1_6linestimulus9.png,Images/TMTstop-control_1_6greenlinestimulus9.png,Images/TMTstop-control_1_6redlinestimulus9.png,TMT_Control,C6,137,None,3.0,137,,,,,,,,,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,165.06621050002286,205.6737521000323,None,['3'],1,[0.044235699984710664],205.6737521000323,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C6,130:156,13,['1'],1,Images/TMTstop-control_1_6linestimulus10.png,Images/TMTstop-control_1_6greenlinestimulus10.png,Images/TMTstop-control_1_6redlinestimulus10.png,TMT_Control,C6,138,None,3.0,138,,,,,,,,,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,165.22204349999083,205.78110550000565,None,['1'],1,[0.09834139997838065],205.78110550000565,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
